raw_title,price,model_id,category,source_type,transform,original_title
"Inverter 370 NG ‏3.5 ‏כ""ס ‏מזגן עילי Tadiran Solo",4290.0,1229832,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Tadiran Solo Inverter 370 NG  ‏3.5 ‏כ""ס"
מסך מחשב LG UltraGear 24GS50F-B Full HD,495.0,1231089,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב LG UltraGear24GS50F-B Full HD
מסך מחשב LG UltraGear 24GS50F-B איכות גבוהה,702.0,1231089,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב LG UltraGear24GS50F-B Full HD
UltraGear24GS50F-B Full HD מסך מחשב LG,617.0,1231089,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב LG UltraGear24GS50F-B Full HD
מסך מחשב 27 אינטש LG UltraGear Full HD 27GS50FB,700.0,1231628,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב  ‏27 ‏אינטש LG UltraGear27GS50FB Full HD
LG UltraGear מסך מחשב 27 אינטש Full HD,664.0,1231628,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב  ‏27 ‏אינטש LG UltraGear27GS50FB Full HD
LG UltraGear27GS50FB Full HD מסך מחשב ‏27 ‏אינטש,844.0,1231628,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב  ‏27 ‏אינטש LG UltraGear27GS50FB Full HD
מכונת אספרסו דלונגי ECAM21.117.B,1364.0,1232360,מכונות קפה,synthetic_duplicate,llm_variant,מכונת אספרסו Delonghi ECAM21.117.B
דלונגי מכונת אספרסו ECAM21.117.B יבואן רשמי,1482.0,1232360,מכונות קפה,synthetic_duplicate,llm_variant,מכונת אספרסו Delonghi ECAM21.117.B
Delonghi ECAM21.117.B מכונת אספרסו,1530.0,1232360,מכונות קפה,synthetic_duplicate,llm_variant,מכונת אספרסו Delonghi ECAM21.117.B
מכונת אספרסו Delonghi .117.B,1465.0,1232360,מכונות קפה,synthetic_duplicate,llm_variant,מכונת אספרסו Delonghi ECAM21.117.B
"מייבש כביסה LG FD1609BD 9 ק""ג משלוח חינם",3151.0,1233736,מייבשי כביסה,synthetic_duplicate,llm_variant,"מייבש כביסה LG FD1609BD  ‏9 ‏ק""ג"
"מייבש כביסה 9 ק""ג LG FD1609BD",4324.0,1233736,מייבשי כביסה,synthetic_duplicate,llm_variant,"מייבש כביסה LG FD1609BD  ‏9 ‏ק""ג"
"FD1609BD ‏9 ‏ק""ג מייבש כביסה LG",3320.0,1233736,מייבשי כביסה,synthetic_duplicate,llm_variant,"מייבש כביסה LG FD1609BD  ‏9 ‏ק""ג"
"מייבש כביסה LG   ‏9 ‏ק""ג",3593.0,1233736,מייבשי כביסה,synthetic_duplicate,llm_variant,"מייבש כביסה LG FD1609BD  ‏9 ‏ק""ג"
מסך מחשב AOC GAM C27G4ZXE 27 אינטש Full HD,700.0,1236583,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב  ‏27 ‏אינטש AOC GAM C27G4ZXE Full HD
AOC GAM מסך מחשב 27 אינטש Full HD C27G4ZXE,803.0,1236583,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב  ‏27 ‏אינטש AOC GAM C27G4ZXE Full HD
AOC GAM C27G4ZXE Full HD מסך מחשב ‏27 ‏אינטש,733.0,1236583,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב  ‏27 ‏אינטש AOC GAM C27G4ZXE Full HD
Samsung Essential S3 מסך מחשב S27D362GAM Full HD,497.0,1240953,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב Samsung Essential S3 S27D362GAM Full HD
מסך מחשב Samsung Full HD S27D362GAM Essential S3,488.0,1240953,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב Samsung Essential S3 S27D362GAM Full HD
S3 S27D362GAM Full HD מסך מחשב Samsung Essential,462.0,1240953,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב Samsung Essential S3 S27D362GAM Full HD
Samsung Odyssey G3 מסך מחשב S27DG302EM Full HD,942.0,1240954,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב Samsung Odyssey G3 S27DG302EM Full HD
מסך מחשב G3 Odyssey Samsung S27DG302EM איכות גבוהה,960.0,1240954,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב Samsung Odyssey G3 S27DG302EM Full HD
G3 S27DG302EM Full HD מסך מחשב Samsung Odyssey,823.0,1240954,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב Samsung Odyssey G3 S27DG302EM Full HD
מכונת אספרסו Ninja Luxe Essential ES501EU - משלוח חינם,1208.0,1241809,מכונות קפה,synthetic_duplicate,llm_variant,‏מכונת אספרסו Ninja Luxe Essential ES501EU
מכונת אספרסו בוש Luxe Essential ES501EU - יבואן רשמי,1453.0,1241809,מכונות קפה,synthetic_duplicate,llm_variant,‏מכונת אספרסו Ninja Luxe Essential ES501EU
Luxe Essential ES501EU ‏מכונת אספרסו Ninja,1372.0,1241809,מכונות קפה,synthetic_duplicate,llm_variant,‏מכונת אספרסו Ninja Luxe Essential ES501EU
‏מכונת אספרסו Ninja Luxe Essential,1237.0,1241809,מכונות קפה,synthetic_duplicate,llm_variant,‏מכונת אספרסו Ninja Luxe Essential ES501EU
בושם לגבר Jean Paul Gaultier Le Beau 125ml - בושם אינטנס,461.0,1242099,בשמים לגבר,synthetic_duplicate,llm_variant,בושם לגבר Jean Paul Gaultier Le Beau E.D.P Intense 125ml
"Jean Paul Gaultier - בושם לגבר Le Beau E.D.P Intense 125 מ""ל - יבואן רשמי",407.0,1242099,בשמים לגבר,synthetic_duplicate,llm_variant,בושם לגבר Jean Paul Gaultier Le Beau E.D.P Intense 125ml
Le Beau E.D.P Intense 125ml בושם לגבר Jean Paul Gaultier,431.0,1242099,בשמים לגבר,synthetic_duplicate,llm_variant,בושם לגבר Jean Paul Gaultier Le Beau E.D.P Intense 125ml
"אקווה דה ג'יאו פרופונדו לגבר 100 מ""ל - Giorgio Armani - משלוח חינם",353.0,1242558,בשמים לגבר,synthetic_duplicate,llm_variant,"אקווה דה ג'יאו פרופונדו אדפ לגבר 100 מ""ל - ג'ורג'יו ארמני - Giorgio Armani - Acqua Di Gio Profondo EDP For Men 100ML"
Giorgio Armani - Acqua Di Gio Profondo EDP 100ML - צבע שחור,389.0,1242558,בשמים לגבר,synthetic_duplicate,llm_variant,"אקווה דה ג'יאו פרופונדו אדפ לגבר 100 מ""ל - ג'ורג'יו ארמני - Giorgio Armani - Acqua Di Gio Profondo EDP For Men 100ML"
"- Giorgio Armani - Acqua Di Gio Profondo EDP For Men 100ML אקווה דה ג'יאו פרופונדו אדפ לגבר 100 מ""ל - ג'ורג'יו ארמני",374.0,1242558,בשמים לגבר,synthetic_duplicate,llm_variant,"אקווה דה ג'יאו פרופונדו אדפ לגבר 100 מ""ל - ג'ורג'יו ארמני - Giorgio Armani - Acqua Di Gio Profondo EDP For Men 100ML"
"מייבש כביסה Samsung DV90DG52A0AE 9 ק""ג - יבואן רשמי",3110.0,1243868,מייבשי כביסה,synthetic_duplicate,llm_variant,"מייבש כביסה Samsung DV90DG52A0AE  ‏9 ‏ק""ג"
"מייבש כביסה בוש DV90DG52A0AE 9 ק""ג - משלוח חינם",3019.0,1243868,מייבשי כביסה,synthetic_duplicate,llm_variant,"מייבש כביסה Samsung DV90DG52A0AE  ‏9 ‏ק""ג"
"DV90DG52A0AE ‏9 ‏ק""ג מייבש כביסה Samsung",2891.0,1243868,מייבשי כביסה,synthetic_duplicate,llm_variant,"מייבש כביסה Samsung DV90DG52A0AE  ‏9 ‏ק""ג"
"מייבש כביסה Samsung   ‏9 ‏ק""ג",2608.0,1243868,מייבשי כביסה,synthetic_duplicate,llm_variant,"מייבש כביסה Samsung DV90DG52A0AE  ‏9 ‏ק""ג"
"מזגן עילי Tadiran Sfera Inverter 10 NG 1.0 כ""ס - משלוח חינם",990.0,1244668,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Tadiran Sfera Inverter 10 NG  ‏1.0 ‏כ""ס"
"Tadiran - מזגן עילי Sfera Inverter 10 NG 1.0 כ""ס - יבואן רשמי",988.0,1244668,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Tadiran Sfera Inverter 10 NG  ‏1.0 ‏כ""ס"
"Inverter 10 NG ‏1.0 ‏כ""ס ‏מזגן עילי Tadiran Sfera",848.0,1244668,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Tadiran Sfera Inverter 10 NG  ‏1.0 ‏כ""ס"
"מזגן עילי Tadiran Sfera Inverter 15 NG 1.25 כ""ס - בוש",1237.0,1244669,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Tadiran Sfera Inverter 15 NG  ‏1.25 ‏כ""ס"
"Tadiran - מזגן 15 NG 1.25 כ""ס Sfera Inverter - צבע לבן",1268.0,1244669,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Tadiran Sfera Inverter 15 NG  ‏1.25 ‏כ""ס"
"Inverter 15 NG ‏1.25 ‏כ""ס ‏מזגן עילי Tadiran Sfera",1324.0,1244669,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Tadiran Sfera Inverter 15 NG  ‏1.25 ‏כ""ס"
"מזגן עילי Tadiran Sfera Inverter 18 NG 1.5 כ""ס - יבואן רשמי",1698.0,1244670,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Tadiran Sfera Inverter 18 NG  ‏1.5 ‏כ""ס"
"Tadiran Sfera Inverter 1.5 כ""ס 18 NG - משלוח חינם",2285.0,1244670,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Tadiran Sfera Inverter 18 NG  ‏1.5 ‏כ""ס"
"Inverter 18 NG ‏1.5 ‏כ""ס ‏מזגן עילי Tadiran Sfera",1610.0,1244670,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Tadiran Sfera Inverter 18 NG  ‏1.5 ‏כ""ס"
"מזגן עילי Tadiran Sfera Inverter 21 NG 2.0 כ""ס - צבע שחור",2453.0,1244671,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Tadiran Sfera Inverter 21 NG  ‏2.0 ‏כ""ס"
"Tadiran - מזגן Sfera Inverter 21 NG 2.0 כ""ס - יבואן רשמי",1944.0,1244671,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Tadiran Sfera Inverter 21 NG  ‏2.0 ‏כ""ס"
"Inverter 21 NG ‏2.0 ‏כ""ס ‏מזגן עילי Tadiran Sfera",1867.0,1244671,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Tadiran Sfera Inverter 21 NG  ‏2.0 ‏כ""ס"
מזגן עילי טדירן Supreme Inverter 180NG Carbon בצבע שחור יבואן רשמי,2208.0,1245761,מזגנים,synthetic_duplicate,llm_variant,מזגן עילי Tadiran Supreme Inverter 180NG Carbon אפורר קרבון יבואן רשמי
יבואן רשמי מזגן עילי Carbon 180NG Supreme Inverter טדירן,2680.0,1245761,מזגנים,synthetic_duplicate,llm_variant,מזגן עילי Tadiran Supreme Inverter 180NG Carbon אפורר קרבון יבואן רשמי
180NG Carbon אפורר קרבון יבואן רשמי מזגן עילי Tadiran Supreme Inverter,2464.0,1245761,מזגנים,synthetic_duplicate,llm_variant,מזגן עילי Tadiran Supreme Inverter 180NG Carbon אפורר קרבון יבואן רשמי
מזגן עילי Tornado Smart INV 12X Wifi EU 1.0 כ,1307.0,1245862,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Tornado Smart INV 12X Wifi EU  ‏1.0 ‏כ""ס"
מזגן עילי 12X Tornado INV Wifi חכם EU 1.0 כ,1112.0,1245862,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Tornado Smart INV 12X Wifi EU  ‏1.0 ‏כ""ס"
"12X Wifi EU ‏1.0 ‏כ""ס ‏מזגן עילי Tornado Smart INV",1475.0,1245862,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Tornado Smart INV 12X Wifi EU  ‏1.0 ‏כ""ס"
מסך מחשב 4K Dell UltraSharp U2725QE,2233.0,1247903,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב Dell UltraSharp U2725QE 4K
Dell UltraSharp U2725QE מסך מחשב 4K,2673.0,1247903,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב Dell UltraSharp U2725QE 4K
UltraSharp U2725QE 4K מסך מחשב Dell,2614.0,1247903,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב Dell UltraSharp U2725QE 4K
מכונת אספרסו Ninja Luxe Essential ES601EU יבואן רשמי,1580.0,1248076,מכונות קפה,synthetic_duplicate,llm_variant,‏מכונת אספרסו Ninja Luxe Essential ES601EU
יבואן רשמי מכונת אספרסו ES601EU Ninja Luxe Essential,1848.0,1248076,מכונות קפה,synthetic_duplicate,llm_variant,‏מכונת אספרסו Ninja Luxe Essential ES601EU
Luxe Essential ES601EU ‏מכונת אספרסו Ninja,1612.0,1248076,מכונות קפה,synthetic_duplicate,llm_variant,‏מכונת אספרסו Ninja Luxe Essential ES601EU
‏מכונת אספרסו Ninja Luxe Essential,1690.0,1248076,מכונות קפה,synthetic_duplicate,llm_variant,‏מכונת אספרסו Ninja Luxe Essential ES601EU
מסך גיימינג Dell Alienware 4K UHD AW2725Q 26.7,3656.0,1250804,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב גיימינג Dell Alienware AW2725Q 26.7 4K UHD
Dell Alienware 4K UHD מסך גיימינג 26.7 AW2725Q,3518.0,1250804,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב גיימינג Dell Alienware AW2725Q 26.7 4K UHD
Alienware AW2725Q 26.7 4K UHD מסך מחשב גיימינג Dell,2586.0,1250804,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב גיימינג Dell Alienware AW2725Q 26.7 4K UHD
מסך מחשב גיימינג Dell Alienware  26.7 4K UHD,2614.0,1250804,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב גיימינג Dell Alienware AW2725Q 26.7 4K UHD
Dell S2725QC 27 Plus מסך מחשב 4K,1546.0,1251971,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב Dell 27 Plus 4K S2725QC 4K
מסך מחשב 4K Dell S2725QC Plus 27,1430.0,1251971,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב Dell 27 Plus 4K S2725QC 4K
Plus 4K S2725QC 4K מסך מחשב Dell 27,1516.0,1251971,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב Dell 27 Plus 4K S2725QC 4K
מסך גיימינג קעור Dell Alienware 34 WQHD AW3425DWM,1397.0,1251976,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב גיימינג קעור Dell Alienware AW3425DWM 34 WQHD
Dell Alienware 34 WQHD AW3425DWM מסך גיימינג קעור,1733.0,1251976,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב גיימינג קעור Dell Alienware AW3425DWM 34 WQHD
Dell Alienware AW3425DWM 34 WQHD מסך מחשב גיימינג קעור,1536.0,1251976,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב גיימינג קעור Dell Alienware AW3425DWM 34 WQHD
מסך מחשב גיימינג קעור Dell Alienware  34 WQHD,1271.0,1251976,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב גיימינג קעור Dell Alienware AW3425DWM 34 WQHD
"מייבש כביסה בוש WTH85225 8 ק""ג יבואן רשמי",3422.0,1252574,מייבשי כביסה,synthetic_duplicate,llm_variant,"מייבש כביסה Bosch WTH85225  ‏8 ‏ק""ג"
"יבואן רשמי מייבש כביסה WTH85225 בוש 8 ק""ג",2765.0,1252574,מייבשי כביסה,synthetic_duplicate,llm_variant,"מייבש כביסה Bosch WTH85225  ‏8 ‏ק""ג"
"WTH85225 ‏8 ‏ק""ג מייבש כביסה Bosch",3311.0,1252574,מייבשי כביסה,synthetic_duplicate,llm_variant,"מייבש כביסה Bosch WTH85225  ‏8 ‏ק""ג"
"מייבש כביסה Bosch   ‏8 ‏ק""ג",3355.0,1252574,מייבשי כביסה,synthetic_duplicate,llm_variant,"מייבש כביסה Bosch WTH85225  ‏8 ‏ק""ג"
"מייבש כביסה 9 ק""ג בוש - יבואן רשמי",3522.0,1252577,מייבשי כביסה,synthetic_duplicate,llm_variant,"מייבש כביסה Bosch WQG2328  ‏9 ‏ק""ג"
"בוש מייבש כביסה WQG2328 9 ק""ג - משלוח חינם",3724.0,1252577,מייבשי כביסה,synthetic_duplicate,llm_variant,"מייבש כביסה Bosch WQG2328  ‏9 ‏ק""ג"
"WQG2328 ‏9 ‏ק""ג מייבש כביסה Bosch",3172.0,1252577,מייבשי כביסה,synthetic_duplicate,llm_variant,"מייבש כביסה Bosch WQG2328  ‏9 ‏ק""ג"
"מייבש כביסה Bosch   ‏9 ‏ק""ג",3899.0,1252577,מייבשי כביסה,synthetic_duplicate,llm_variant,"מייבש כביסה Bosch WQG2328  ‏9 ‏ק""ג"
מסך מחשב Lenovo ThinkVision S24-4e Full HD - מסך איכותי,418.0,1254144,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב Lenovo ThinkVision S24-4e 64B5KAT1IS Full HD
ThinkVision S24-4e מסך מחשב 64B5KAT1IS Lenovo - צבע שחור,340.0,1254144,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב Lenovo ThinkVision S24-4e 64B5KAT1IS Full HD
S24-4e 64B5KAT1IS Full HD מסך מחשב Lenovo ThinkVision,369.0,1254144,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב Lenovo ThinkVision S24-4e 64B5KAT1IS Full HD
מכונת אספרסו Ninja Luxe Pro ES701EU - משלוח חינם,1799.0,1254285,מכונות קפה,synthetic_duplicate,llm_variant,‏מכונת אספרסו Ninja Luxe Pro ES701EU
Ninja Luxe Pro מכונת אספרסו ES701EU - יבואן רשמי,2028.0,1254285,מכונות קפה,synthetic_duplicate,llm_variant,‏מכונת אספרסו Ninja Luxe Pro ES701EU
Luxe Pro ES701EU ‏מכונת אספרסו Ninja,2196.0,1254285,מכונות קפה,synthetic_duplicate,llm_variant,‏מכונת אספרסו Ninja Luxe Pro ES701EU
‏מכונת אספרסו Ninja Luxe Pro,1998.0,1254285,מכונות קפה,synthetic_duplicate,llm_variant,‏מכונת אספרסו Ninja Luxe Pro ES701EU
Dell Alienware AW2725D מסך גיימינג 26.7 QHD - צבע שחור,2071.0,1254671,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב גיימינג Dell Alienware AW2725D 26.7 QHD
מסך גיימינג Alienware Dell AW2725D 26.7 QHD - יבואן רשמי,2000.0,1254671,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב גיימינג Dell Alienware AW2725D 26.7 QHD
Alienware AW2725D 26.7 QHD מסך מחשב גיימינג Dell,2132.0,1254671,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב גיימינג Dell Alienware AW2725D 26.7 QHD
מסך מחשב גיימינג Dell Alienware  26.7 QHD,1845.0,1254671,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב גיימינג Dell Alienware AW2725D 26.7 QHD
Samsung C27F391FHR מסך מחשב Full HD - משלוח חינם,574.0,1255899,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב Samsung C27F391FHR Full HD
מסך מחשב Full HD Samsung C27F391FHR - צבע שחור,547.0,1255899,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב Samsung C27F391FHR Full HD
C27F391FHR Full HD מסך מחשב Samsung,633.0,1255899,מסכי מחשב,synthetic_duplicate,llm_variant,מסך מחשב Samsung C27F391FHR Full HD
"Electra Classic Inverter 1.0 כ""ס מזגן עילי - יבואן רשמי",937.0,1261035,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Electra Classic Inverter 140  ‏1.0 ‏כ""ס"
"מזגן עילי Electra 140 Classic Inverter 1.0 כ""ס - משלוח חינם",1230.0,1261035,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Electra Classic Inverter 140  ‏1.0 ‏כ""ס"
"Inverter 140 ‏1.0 ‏כ""ס ‏מזגן עילי Electra Classic",1095.0,1261035,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Electra Classic Inverter 140  ‏1.0 ‏כ""ס"
"Electra 340 מזגן עילי Classic Inverter 2.5 כ""ס - יבואן רשמי",2688.0,1261038,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Electra Classic Inverter 340  ‏2.5 ‏כ""ס"
"מזגן עילי Classic Inverter Electra 340 2.5 כ""ס - משלוח חינם",2758.0,1261038,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Electra Classic Inverter 340  ‏2.5 ‏כ""ס"
"Inverter 340 ‏2.5 ‏כ""ס ‏מזגן עילי Electra Classic",2675.0,1261038,מזגנים,synthetic_duplicate,llm_variant,"‏מזגן עילי Electra Classic Inverter 340  ‏2.5 ‏כ""ס"
Ninja Luxe Cafe מכונת אספרסו ES603 - יבואן רשמי,1875.0,1262788,מכונות קפה,synthetic_duplicate,llm_variant,‏מכונת אספרסו Ninja Luxe Cafe ES603
מכונת אספרסו ES603 Ninja Luxe Cafe - צבע שחור,1902.0,1262788,מכונות קפה,synthetic_duplicate,llm_variant,‏מכונת אספרסו Ninja Luxe Cafe ES603
